fileName,script,labels
Ses04F_impro04_M003,I mean I don't know just go out and keep trying. Just-,neu
Ses04F_impro04_M004,I don't know.,neu
Ses04F_impro04_F004,"Okay but I've been trying for three years.  Three years and I haven't gotten a bite much less actually gotten hired, and I am smart enough.  Thank you very much.",fru
Ses04F_impro04_M005,"Hey.  Look, I mean- you know.",neu
Ses04F_impro04_F005,I'm really good at what I do.  I just don't know how to make someone else see that.,ang
Ses04F_impro04_M006,Look bananas don't grow overnight.  Okay.,neu
Ses04F_impro04_F006,What?  Who says that?  Bananas don't grow overnight.,ang
Ses04F_impro04_M007,You need that- Time-,neu
Ses04F_impro04_M008,"You know- You need to just- you need, I mean it takes time to get a good job.  I mean-",neu
Ses04F_impro04_F007,Okay.  I think three years is a little excessive.,fru
Ses04F_impro04_M009,"look at me, like, you know. I mean, Hey, I- it took me, you know, like six years to get where I am now. I mean-",neu
Ses04F_impro04_F008,"Yeah but you weren't unemployed for three years trying to find any job.  I mean at this point I'm going to go drive a cab or, you know, work at the gas station or something.  I don't even- I don't know what to do anymore.",ang
Ses04F_impro04_M010,I don't know.  I mean whatever.,fru
Ses04F_impro04_F009,Nothing I'm trying seems to work. Just-,fru
Ses04F_impro04_M011,Clearly.,xxx
Ses04F_impro04_F010,Okay that's helpful.  Thanks.,xxx
Ses04F_impro04_M012,Look I'm sorry okay. It's just-,xxx
Ses04F_impro04_F011,Clearly everything you're doing is completely wrong.,ang
Ses04F_impro04_M013,"I mean, well I mean i don't know; it doesn't really affect my life, you know.",neu
Ses04F_impro04_F012,Well don't you understand that this is-,fru
Ses04F_impro04_M014,"Yeah, I understand, but-",neu
Ses04F_impro04_F013,I don't even- I mean you have to have some kind of an idea.  Something you could possibly throw out there that I could maybe use.,ang
Ses04F_impro04_M015,"I don't know. Well like, I don't know. I mean-",neu
Ses04F_impro04_F014,I mean it's not like this is an,ang
Ses04F_impro04_F015,extreme request.  I want to find a job.  Everybody wants to find a job. It's really not that.,ang
Ses04F_impro04_M016,Clearly- cle- clearly you're doing something wrong.,neu
Ses04F_impro04_F016,"Okay. Okay, Fine.",ang
Ses04F_impro04_M017,"'Cause if you've been looking, you've been applying for jobs for three years. And-",neu
Ses04F_impro04_F017,Okey So I'm doing something wrong.  What am I doing wrong?,ang
Ses04F_impro04_F018,I'm really good at what I do.  I'm smart.  I'm trained.  I have the education.  I'm talented.  I cannot-,ang
Ses04F_impro04_M018,Are you- I mean do you like get dressed up and everything when you go to the job interview?,neu
Ses04F_impro04_F019,Well yeah I mean I like take a shower and stuff.,fru
Ses04F_impro04_M019,"And you like- you know, you shave your legs and everything?",neu
Ses04F_impro04_F020,[LAUGHTER] Yeah.  Usually.,fru
Ses04F_impro04_M020,"and I want- I mean you know you've got to, like, do your hair.  I mean- I don't know, it's like,",neu
Ses04F_impro04_F021,"Yeah, I- I make my",fru
Ses04F_impro04_F022,I make myself very presentable before I go to any kind of interview.,fru
Ses04F_impro04_M021,"you know what I mean? You know, it's like they say presentation is, like eighty percent.",neu
Ses04F_impro04_M022,or some- some large percent of- of success.,neu
Ses04F_impro04_F023,"Uhuh. Uhuh. Yeah, yeah. Good quote.",fru
Ses04F_impro04_M023,"Because I don't know I mean just, you know, just keep- keep- keep at it.  Keep trying.  Go-",neu
Ses04F_impro04_F024,Buck-O. That's really helpful.  Just keep chugging along.  The little engine that could.,fru
Ses04F_impro04_M024,"What do you want me to? Look, Hey look if I could- Don't get all sassy.",xxx
Ses04F_impro04_F025,Well you- just you're doing something wrong.,ang
Ses04F_impro04_M025,"Look if I could give you a job,if I could give you a job I would but I mean I'm not in that position. I'm-",fru
Ses04F_impro04_F026,Well maybe you could help.  I mean you've got a job.  I'm willing to look outside of my realm.  I could try something else.,fru
Ses04F_impro04_M026,"Hey, I'd love to help you but I- you don't have the kind of training that I-",neu
Ses04F_impro04_F027,I'll get it.  I just need a job.  I don't care what it is.,fru
Ses04F_impro04_M027,"So, go to McDonalds.",fru
Ses04F_impro04_F028,Well I mean I need to make a little bit more than the minimum wage fry flipper.,fru
Ses04F_impro04_M028,Well you've got to start somewhere.  I mean-,neu
Ses04F_impro04_F029,I did start somewhere.  I worked my way up.  I'm not going to start at the bottom again.,fru
Ses04F_impro04_M029,Well you're going to have to.  You don't really have an option.  What's your problem?,fru
Ses04F_impro04_F030,What's my problem?  What's my problem? I don't have a job.,ang
Ses04F_impro04_M030,I don't know it's like I'm trying to be-,neu
Ses04F_impro04_F031,I thought I was pretty clear about what the problem was.,ang
Ses04F_impro04_M031,I'm trying to be helpful.,neu
Ses04F_impro04_M032,"I'm trying to be helpful and you're just, like, coming at me with, like, attacks.",xxx
Ses04F_impro04_F032,Well maybe you could be a little helpful.  I mean obviously you don't have any problems so would it really take so much time out of your day to just go ahead and help somebody else.,fru
Ses04F_impro04_M033,I'm trying to watch TV.,neu
Ses04F_impro04_M034,I'm trying to watch TV. TV.,xxx
Ses04F_impro04_F033,That's important.  That's really important.,fru
Ses04F_impro05_M000,Welcome to Northwest Airlines.  How can I help you?,fru
Ses04F_impro05_F000,You guys lost my bag.,fru
Ses04F_impro05_M001,Did you file a complaint already?,fru
Ses04F_impro05_F001,Yeah.  Yeah I did.,fru
Ses04F_impro05_M002,Where?  Did you do it at the front desk or by the baggage claims?,fru
Ses04F_impro05_F002,"I-I don't know.  The place where they told me to go.  Look they told me to come talk to you because you guys lost my bag.  Not it's late.  Not it will be here soon, lost it completely.  What are you going to do about that?",fru
Ses04F_impro05_M003,"Ma'am, first of all I'd like you to calm down.  Second of all-",fru
Ses04F_impro05_F003,Look that bag has my entire life in it and you just lost it.,fru
Ses04F_impro05_M004,I understand that ma'am.,xxx
Ses04F_impro05_F004,"Lost it just, like, I mean,",ang
Ses04F_impro05_M005,"Ma'am, I understand that.",fru
Ses04F_impro05_F005,it's not like it just disappeared into thin air. Somebody wasn't paying attention,ang
Ses04F_impro05_F006,"because my bag was very easy to keep track of.  It's got big, you know, rainbow colored crap all over it and no one was paying attention because now it's just gone.",ang
Ses04F_impro05_M006,"I understand that.  The best I can do for you, at this moment, is give you fifty dollar check courtesy of Northwest Airlines for inconveniencing you in losing your luggage.",fru
Ses04F_impro05_F007,Wait.  What?,sur
Ses04F_impro05_M007,"At this moment in time, all I can do for you is give you-",fru
Ses04F_impro05_F008,No. No. I heard- I heard what you said.,ang
Ses04F_impro05_F009,"You're kidding me, right.  You're going to give me fifty dollars to completely cover my bag, everything that was in it, the inconvenience that I've gone through.  I paid for my ticket.  All I expect is to safely get to my destination with my stuff.  Is that so much to ask?  I mean I really don't think that's that big a deal to ask you guys to have my bag in the place where I leave and then put my bag where I end up.",ang
Ses04F_impro05_M008,you're getting very excited right now,fru
Ses04F_impro05_F010,"Yeah, well that's got everything I have in it.",ang
Ses04F_impro05_M009,"I understand that, ma'am but there's not really much I can do for you right now.",fru
Ses04F_impro05_F011,Look fifty dollars is unacceptable.  My bag itself cost over a hundred and fifty dollars.  You can't just give me fifty dollar gift certificate to Percoes or whatever the hell and then send me off like that's- that's good enough.  Like that's all I needed was fifty dollars.  My bag is worth more than that.,ang
Ses04F_impro05_M010,What I need you to do is file another complaint form. There's a form that you can fill out over by the front desk near the baggage claim.,fru
Ses04F_impro05_M011,If you'd like to take that over to the front desk- Ma'am.,fru
Ses04F_impro05_M012,We're just talking over each other.,fru
Ses04F_impro05_M013,We're not going to communicate anything this way.,fru
Ses04F_impro05_F012,I expect your airline who was responsible for my bag to give me the equivalent of the bag and all of the things in it.,ang
Ses04F_impro05_M014,Ma'am in flying with Northwest Airlines you agreed to,fru
Ses04F_impro05_M015,sign away your luggage to the,fru
Ses04F_impro05_F013,I didn't sign anything. I didn't sign anything. And you people have got to make-,ang
Ses04F_impro05_M016,"It's part of the small- it's part of the agreement when you're purchasing an airline ticket, there's- when you-",fru
Ses04F_impro05_F014,You have to make amends for what you did for losing my bag and all of my stuff.  Fifty dollars is unacceptable.,ang
Ses04F_impro05_M017,"Ma'am, please calm down.  When you purchase a ticket, there is a terms and agreement,",fru
Ses04F_impro05_F015,No.  No.  I don't know. You know what? I'm going to call my lawyer. You know what?  That's what I'm going to do.  I'm going to call my lawyer and have him get down here and explain to you that this is an unacceptable option.,ang
Ses04F_impro05_M018,terms and conditions- in the agreement of purchasing a ticket. Most people frequently look it over,fru
Ses04F_impro05_M019,The best that we can do for you is give you-,fru
Ses04F_impro05_M020,Ma'am.,fru
Ses04F_impro05_F016,I want to talk to your supervisor.,ang
Ses04F_impro05_M021,I am- I am- I am my own supervisor.,fru
Ses04F_impro05_F017,"I've had enough.  I want to talk to-no, no unacceptable I want to your supervisor. I am done with this.",ang
Ses04F_impro05_M022,"I am the supervisor, ma'am.",fru
Ses04F_impro05_F018,"Really, you don't work for anybody.  It's just you?",ang
Ses04F_impro05_M023,I am the current manager on duty.,fru
Ses04F_impro05_F019,"Okay.  Well I want to call whoever you report to, whoever your boss is because I have had enough with this airline and I am finished waiting for my fifty dollar gift certificate.",ang
Ses04F_impro05_M024,"Ma'am, I own Northwest Airlines.",fru
Ses04F_impro06_M000,"Hey, I'm, uh. I'm really sorry about what happened.  I don't um- I mean what you can you do?  I mean it's-",sad
Ses04F_impro06_F000,Thanks.,sad
Ses04F_impro06_M001,"When I was seven, my- my grandmother died and I really- I don't know, I mean it was really hard to let go but the important thing is- is that you do let go and your realize that, you know, they- you know, they- this person had fun while they were- while they were here and, uh, you know, you work- you work through it.",sad
Ses04F_impro06_F001,"You know it's just, I just, you know, I mean it just happened.  I just, like- I just keep expecting him to walk in, you know.",sad
Ses04F_impro06_M002,Mmhmm. Yeah.  Yeah.  I mean it's- it's hard.  It's hard.,sad
Ses04F_impro06_F002,"I just- I just thought he would have longer, you know, because I'm- I mean when he found out he was sick, we knew that wasn't good but I just- I just thought that it would take longer, you know?",sad
Ses04F_impro06_M003,Yeah.,sad
Ses04F_impro06_M004,"Well I mean, you know, I mean it was I mean with that kind of condition,",neu
Ses04F_impro06_F003,Yeah. I know. I know.,sad
Ses04F_impro06_M005,"you know, it's inevitable  and I mean honestly it's- it's almost like",sad
Ses04F_impro06_M006,"you know, you don't- you know, how long do you want the person to go through that, you know.",neu
Ses04F_impro06_M007,It's sort of- it's almost better off to rest in peace than he is to live in pain.,neu
Ses04F_impro06_F004,"Yeah, I know. But I'd rather have him here with me, you know. It's just not fair.  I mean he- he didn't get to do like anything. I mean he was-",sad
Ses04F_impro06_F005,"He was only twenty four and just so many things that we were going to do, you know, and now he won't get to do them and he won't get to be here when I do.  You know, like I'll get married some day and he won't be there, like, he won't get to see that.",sad
Ses04F_impro06_M008,Yeah.,sad
Ses04F_impro06_F006,It just doesn't seem fair.,sad
Ses04F_impro06_M009,"It's not fair but I mean that's, you know, the course of life is that, you know, you meet people and you lose them.",sad
Ses04F_impro06_M010,You're okay,sad
Ses04F_impro06_F007,Thank you for being here.,sad
Ses04F_impro06_M011,You know I think- I think we should celebrate because I think that's what he would have wanted.,sad
Ses04F_impro06_F008,[LAUGHTER] You're probably right.  He probably would be pissed if we were all sitting around being upset about it. He'd want us to have a party.,hap
Ses04F_impro06_M012,Yeah.,neu
Ses04F_impro06_F009,And to drink in his honor. [LAUGHTER],hap
Ses04F_impro06_M013,"That's right.  That's right.  I mean he would want us to, you know, celebrate the life that he- that he lived and, you know, enjoy the rest of ours as much as we can.",sad
Ses04F_impro06_F010,"Yeah, I know.",sad
Ses04F_impro06_M014,So-,sad
Ses04F_impro07_M000,"Hey, what's up?",neu
Ses04F_impro07_F000,Guess what came today?,exc
Ses04F_impro07_M001,What?,exc
Ses04F_impro07_F001,My acceptance letter.,exc
Ses04F_impro07_M002,Get out.,sur
Ses04F_impro07_F002,From U.S.C..,exc
Ses04F_impro07_M003,You serious?,sur
Ses04F_impro07_F003,"Yes, I am.",exc
Ses04F_impro07_M004,"Oh, my god what happened.  You got in. Otherwise you wouldn't be so happy. [LAUGHTER]",xxx
Ses04F_impro07_F004,"Well yeah, that's the general idea. [LAUGHTER]",exc
Ses04F_impro07_M005,That's awesome.  Congratulations.,exc
Ses04F_impro07_F005,Big bad acceptance packet with all the information.  I'm going to U.S.C..,exc
Ses04F_impro07_M006,That's amazing.  Wow.,exc
Ses04F_impro07_F006,I know. [LAUGHTER],exc
Ses04F_impro07_M007,You're going to have to get like a nine millimeter because U.S.C.'s like in South Central.,xxx
Ses04F_impro07_F007,"[LAUGHTER] Yeah, uh. No.",exc
Ses04F_impro07_F008,[LAUGHTER] It's safe around there.,exc
Ses04F_impro07_M008,"No, seriously. No, seriously, you should do it.",xxx
Ses04F_impro07_F009,The campus is beautiful. I'm so excited.,exc
Ses04F_impro07_M009,I know but you should get like a taser or something.  I mean walking around the campus at night-,neu
Ses04F_impro07_F010,"Do you want to buy me some mace for my, you know, going away present?",exc
